the_month,POA_CODE21,solar_kwh_export,nmi_count
2022-10-01,3075,477743.429,1411
2022-10-01,3076,1008900.107,2678
2022-10-01,3082,594872.64,2040
2022-10-01,3083,584144.546,1787
2022-10-01,3085,67893.153,232
2022-10-01,3087,159110.816,574
2022-10-01,3088,533774.384,1877
2022-10-01,3089,314275.357,1041
2022-10-01,3090,91704.098,214
2022-10-01,3091,64528.994,190
2022-10-01,3093,80724.163,274
2022-10-01,3094,147380.532,596
2022-10-01,3095,537125.922,2059
2022-10-01,3096,46185.856,168
2022-10-01,3097,52299.621,175
2022-10-01,3099,131403.041,485
2022-10-01,3106,4509.737,16
2022-10-01,3111,44452.832,125
2022-10-01,3113,202673.285,761
2022-10-01,3114,90382.5,318
2022-10-01,3115,107691.115,343
2022-10-01,3116,342007.486,990
2022-10-01,3132,1806.4360000000001,3
2022-10-01,3133,12065.057,41
2022-10-01,3134,675609.428,2242
2022-10-01,3135,398736.829,1421
2022-10-01,3136,978418.164,3293
2022-10-01,3137,464823.743,1234
2022-10-01,3138,555943.154,1865
2022-10-01,3139,454085.359,1405
2022-10-01,3140,467372.928,1446
2022-10-01,3152,864958.435,2696
2022-10-01,3153,798177.094,1852
2022-10-01,3154,91286.392,357
2022-10-01,3155,517075.292,1791
2022-10-01,3156,1106923.931,3553
2022-10-01,3158,123709.115,469
2022-10-01,3159,42930.954,196
2022-10-01,3160,153838.329,631
2022-10-01,3175,5587.7,5
2022-10-01,3178,730925.344,2101
2022-10-01,3179,49344.418,170
2022-10-01,3180,284954.99,785
2022-10-01,3522,671.996,3
2022-10-01,3607,15647.373,24
2022-10-01,3608,181073.89,492
2022-10-01,3612,1945.311,9
2022-10-01,3646,387.43,3
2022-10-01,3658,263578.091,842
2022-10-01,3659,44353.570999999996,132
2022-10-01,3660,329133.719,982
2022-10-01,3663,17528.111,37
2022-10-01,3664,67250.572,201
2022-10-01,3665,18750.205,67
2022-10-01,3666,240880.03,835
2022-10-01,3669,58408.182,239
2022-10-01,3670,25722.442,114
2022-10-01,3672,514940.132,1581
2022-10-01,3673,91132.588,327
2022-10-01,3675,116064.009,397
2022-10-01,3677,878474.592,2487
2022-10-01,3678,476084.561,1354
2022-10-01,3682,38890.931,116
2022-10-01,3683,91242.921,316
2022-10-01,3685,245866.1,558
2022-10-01,3687,60164.557,197
2022-10-01,3688,81391.077,251
2022-10-01,3690,1707541.622,4382
2022-10-01,3691,784028.413,1928
2022-10-01,3695,23266.446,80
2022-10-01,3697,32864.008,127
2022-10-01,3698,55747.0,228
2022-10-01,3699,44148.909,146
2022-10-01,3700,88280.067,265
2022-10-01,3701,75414.187,238
2022-10-01,3704,941.9760000000001,3
2022-10-01,3705,17130.778,49
2022-10-01,3707,104508.505,343
2022-10-01,3708,4050.567,13
2022-10-01,3709,15495.311,59
2022-10-01,3711,28976.757,110
2022-10-01,3712,24149.669,44
2022-10-01,3713,46622.985,166
2022-10-01,3714,149708.902,551
2022-10-01,3715,17550.982,57
2022-10-01,3717,169216.156,586
2022-10-01,3718,5755.973,14
2022-10-01,3719,25312.529,87
2022-10-01,3720,53902.695999999996,151
2022-10-01,3722,397674.908,1010
2022-10-01,3723,181054.431,570
2022-10-01,3725,31908.596999999998,101
2022-10-01,3726,26686.896,90
2022-10-01,3727,15509.226,55
2022-10-01,3728,1185.042,3
2022-10-01,3730,1895.399,6
2022-10-01,3732,36137.067,113
2022-10-01,3733,14215.554,43
2022-10-01,3735,34158.945,100
2022-10-01,3737,219609.46,670
2022-10-01,3738,8770.225,32
2022-10-01,3739,11232.452,37
2022-10-01,3740,51297.056,184
2022-10-01,3741,161987.74,568
2022-10-01,3744,22495.829999999998,79
2022-10-01,3746,22996.084,87
2022-10-01,3747,249383.713,910
2022-10-01,3749,140515.085,484
2022-10-01,3750,1461303.826,2778
2022-10-01,3751,3344.82,9
2022-10-01,3752,735955.579,2091
2022-10-01,3753,237771.479,501
2022-10-01,3754,1853924.558,4786
2022-10-01,3755,8562.562,24
2022-10-01,3756,616639.058,1694
2022-10-01,3757,310852.765,1032
2022-10-01,3758,81207.3,301
2022-10-01,3759,41649.548,145
2022-10-01,3760,12195.362,50
2022-10-01,3761,41589.635,167
2022-10-01,3762,3507.098,15
2022-10-01,3763,56065.942,229
2022-10-01,3764,362445.225,1098
2022-10-01,3765,140832.901,541
2022-10-01,3766,20546.137,84
2022-10-01,3767,9764.026,49
2022-10-01,3770,138863.492,380
2022-10-01,3775,159499.384,484
2022-10-01,3777,306393.93,1174
2022-10-01,3778,7936.366,29
2022-10-01,3779,37254.424,108
2022-10-01,3781,77891.749,339
2022-10-01,3782,167859.502,672
2022-10-01,3783,70493.597,255
2022-10-01,3785,459.308,1
2022-10-01,3786,21534.301,94
2022-10-01,3787,10268.85,46
2022-10-01,3788,20622.206,96
2022-10-01,3789,2404.5879999999997,13
2022-10-01,3791,30116.498,107
2022-10-01,3792,25263.717,90
2022-10-01,3793,104642.014,347
2022-10-01,3795,69824.802,168
2022-10-01,3796,201500.478,790
2022-10-01,3797,115195.363,389
2022-10-01,3799,165807.069,627
2022-10-01,3802,1712.374,6
2022-10-01,3803,297163.501,725
2022-10-01,3804,388490.568,994
2022-10-01,3805,2062085.647,6093
2022-10-01,3806,1823871.823,5205
2022-10-01,3807,255352.98,778
2022-10-01,3808,106769.286,361
2022-10-01,3809,1083199.971,2112
2022-10-01,3810,2036492.421,5334
2022-10-01,3812,95636.107,251
2022-10-01,3813,33686.469,106
2022-10-01,3814,108774.43,266
2022-10-01,3815,128251.069,378
2022-10-01,3816,160621.571,362
2022-10-01,3818,731963.167,2005
2022-10-01,3820,756542.222,2007
2022-10-01,3821,158782.59100000001,429
2022-10-01,3822,41432.892,119
2022-10-01,3823,114277.835,329
2022-10-01,3824,205358.504,590
2022-10-01,3825,727365.133,2332
2022-10-01,3831,97232.123,322
2022-10-01,3832,18847.769,46
2022-10-01,3833,15244.525,41
2022-10-01,3835,28962.972999999998,53
2022-10-01,3840,606951.134,1622
2022-10-01,3842,170866.05,512
2022-10-01,3844,1575054.1469999999,3046
2022-10-01,3847,103539.032,301
2022-10-01,3850,545748.842,1476
2022-10-01,3851,424849.838,1177
2022-10-01,3852,1477.861,3
2022-10-01,3854,65727.439,190
2022-10-01,3856,52928.453,165
2022-10-01,3857,15260.192000000001,60
2022-10-01,3858,178052.302,476
2022-10-01,3859,48261.669,107
2022-10-01,3860,314103.063,934
2022-10-01,3862,182610.056,506
2022-10-01,3864,8377.546,29
2022-10-01,3865,34105.832,91
2022-10-01,3869,94706.639,264
2022-10-01,3870,53837.01,206
2022-10-01,3871,119250.817,402
2022-10-01,3873,18759.657,54
2022-10-01,3874,39843.771,123
2022-10-01,3875,954079.233,2546
2022-10-01,3878,97889.933,264
2022-10-01,3880,259154.416,743
2022-10-01,3882,79638.435,215
2022-10-01,3885,86499.048,287
2022-10-01,3886,28037.212,61
2022-10-01,3887,15166.265,42
2022-10-01,3888,188765.562,535
2022-10-01,3889,11228.821,32
2022-10-01,3890,13931.773,36
2022-10-01,3891,3306.263,17
2022-10-01,3892,68121.409,248
2022-10-01,3893,1795.373,4
2022-10-01,3895,7851.686,23
2022-10-01,3896,17547.911,54
2022-10-01,3898,24518.922,71
2022-10-01,3900,8161.568,23
2022-10-01,3902,24582.357,70
2022-10-01,3903,45961.858,134
2022-10-01,3904,131825.172,353
2022-10-01,3909,446945.185,1312
2022-10-01,3912,926.552,5
2022-10-01,3922,738479.547,1794
2022-10-01,3923,60815.714,165
2022-10-01,3925,340194.75800000003,743
2022-10-01,3945,72975.244,185
2022-10-01,3946,23156.763,56
2022-10-01,3950,216861.716,664
2022-10-01,3951,59584.512,163
2022-10-01,3953,358569.451,994
2022-10-01,3954,19693.242,62
2022-10-01,3956,257376.07,700
2022-10-01,3957,17388.398,51
2022-10-01,3958,10784.35,31
2022-10-01,3959,116108.891,323
2022-10-01,3960,149495.108,503
2022-10-01,3962,42501.35,172
2022-10-01,3964,7572.0689999999995,30
2022-10-01,3965,20449.818,53
2022-10-01,3966,32735.831,86
2022-10-01,3967,9957.514,24
2022-10-01,3971,190785.54,602
2022-10-01,3975,892795.504,2417
2022-10-01,3976,825444.419,2506
2022-10-01,3977,4326500.813,10948
2022-10-01,3978,2974253.793,5578
2022-10-01,3979,24150.037,53
2022-10-01,3980,148857.768,470
2022-10-01,3981,271028.137,655
2022-10-01,3984,472053.504,1137
2022-10-01,3987,71567.959,227
2022-10-01,3988,55179.148,173
2022-10-01,3990,6292.323,18
2022-10-01,3991,27775.315,78
2022-10-01,3992,94973.274,224
2022-10-01,3995,709826.071,1810
2022-10-01,3996,444189.74199999997,1173
2022-11-01,3064,897694.923,1288
2022-11-01,3074,671282.804,1392
2022-11-01,3075,513879.394,1383
2022-11-01,3076,1102041.569,2630
2022-11-01,3082,685944.113,2098
2022-11-01,3083,642249.142,1778
2022-11-01,3085,75244.519,234
2022-11-01,3087,179962.531,583
2022-11-01,3088,593427.539,1883
2022-11-01,3089,350734.141,1047
2022-11-01,3090,99268.392,215
2022-11-01,3091,72485.496,191
2022-11-01,3093,87117.278,276
2022-11-01,3094,165452.302,596
2022-11-01,3095,599544.357,2074
2022-11-01,3096,50413.557,171
2022-11-01,3097,57391.139,177
2022-11-01,3099,144700.823,487
2022-11-01,3106,4418.319,16
2022-11-01,3111,47713.304,125
2022-11-01,3113,216564.598,764
2022-11-01,3114,94551.942,322
2022-11-01,3115,112168.908,347
2022-11-01,3116,364255.898,1008
2022-11-01,3132,1915.8319999999999,3
2022-11-01,3133,12576.549,42
2022-11-01,3134,722114.903,2259
2022-11-01,3135,421655.72,1440
2022-11-01,3136,972464.958,3330
2022-11-01,3137,472157.262,1246
2022-11-01,3138,531921.082,1881
2022-11-01,3139,483450.872,1413
2022-11-01,3140,484332.456,1462
2022-11-01,3152,912767.695,2712
2022-11-01,3153,826958.083,1859
2022-11-01,3154,94192.853,359
2022-11-01,3155,544100.893,1796
2022-11-01,3156,1135072.145,3568
2022-11-01,3158,123086.151,470
2022-11-01,3159,44302.479999999996,195
2022-11-01,3160,158507.425,636
2022-11-01,3175,5725.184,7
2022-11-01,3178,753026.098,2110
2022-11-01,3179,53257.159,170
2022-11-01,3180,296074.431,789
2022-11-01,3522,770.248,3
2022-11-01,3607,14036.848,24
2022-11-01,3608,242713.016,493
2022-11-01,3612,2567.596,9
2022-11-01,3646,693.843,3
2022-11-01,3658,331474.665,844
2022-11-01,3659,55790.358,132
2022-11-01,3660,417969.983,983
2022-11-01,3663,30146.638,38
2022-11-01,3664,88810.366,204
2022-11-01,3665,26171.508,68
2022-11-01,3666,337938.36,833
2022-11-01,3669,83970.025,242
2022-11-01,3670,37671.772,115
2022-11-01,3672,734191.664,1594
2022-11-01,3673,132234.712,323
2022-11-01,3675,167267.254,397
2022-11-01,3677,1300577.974,2507
2022-11-01,3678,661901.526,1349
2022-11-01,3682,51262.703,117
2022-11-01,3683,126813.51,317
2022-11-01,3685,313495.498,559
2022-11-01,3687,82364.232,199
2022-11-01,3688,113217.492,253
2022-11-01,3690,2418276.256,4408
2022-11-01,3691,1128037.96,1945
2022-11-01,3695,32359.554,81
2022-11-01,3697,48121.07,126
2022-11-01,3698,86440.643,232
2022-11-01,3699,63118.098,147
2022-11-01,3700,120337.747,265
2022-11-01,3701,108725.574,237
2022-11-01,3704,1083.397,3
2022-11-01,3705,22466.215,47
2022-11-01,3707,139324.684,341
2022-11-01,3708,5464.392,13
2022-11-01,3709,22205.731,56
2022-11-01,3711,36769.479,109
2022-11-01,3712,29501.881,46
2022-11-01,3713,69202.976,168
2022-11-01,3714,201508.309,553
2022-11-01,3715,22816.546,57
2022-11-01,3717,213520.717,587
2022-11-01,3718,6364.414,14
2022-11-01,3719,30241.170000000002,87
2022-11-01,3720,75663.545,150
2022-11-01,3722,562596.147,1012
2022-11-01,3723,253127.199,571
2022-11-01,3725,44146.774,103
2022-11-01,3726,36535.986,89
2022-11-01,3727,20529.204,54
2022-11-01,3728,1321.029,3
2022-11-01,3730,2528.6589999999997,6
2022-11-01,3732,51858.835,112
2022-11-01,3733,21527.663,43
2022-11-01,3735,49906.206,100
2022-11-01,3737,315151.769,668
2022-11-01,3738,12787.749,32
2022-11-01,3739,18002.082,36
2022-11-01,3740,77203.771,186
2022-11-01,3741,234650.916,573
2022-11-01,3744,31168.596,80
2022-11-01,3746,31360.017,88
2022-11-01,3747,352681.549,918
2022-11-01,3749,204409.164,483
2022-11-01,3750,1657456.841,2813
2022-11-01,3751,3525.96,9
2022-11-01,3752,786367.294,2089
2022-11-01,3753,289032.197,504
2022-11-01,3754,2067157.278,4785
2022-11-01,3755,9538.796,24
2022-11-01,3756,718896.456,1703
2022-11-01,3757,352530.833,1038
2022-11-01,3758,100793.125,301
2022-11-01,3759,48910.634,147
2022-11-01,3760,13491.855,50
2022-11-01,3761,45421.961,168
2022-11-01,3762,4486.686000000001,15
2022-11-01,3763,67411.338,226
2022-11-01,3764,459143.502,1105
2022-11-01,3765,143820.31,546
2022-11-01,3766,21967.9,86
2022-11-01,3767,10785.886,50
2022-11-01,3770,144238.813,380
2022-11-01,3775,170975.449,491
2022-11-01,3777,322196.262,1180
2022-11-01,3778,9528.326000000001,29
2022-11-01,3779,46972.155,110
2022-11-01,3781,88034.941,347
2022-11-01,3782,178866.228,673
2022-11-01,3783,80044.977,258
2022-11-01,3785,429.319,1
2022-11-01,3786,23133.748,95
2022-11-01,3787,11226.539,46
2022-11-01,3788,20768.207,95
2022-11-01,3789,2433.1459999999997,13
2022-11-01,3791,31897.06,107
2022-11-01,3792,27767.048,90
2022-11-01,3793,110173.526,348
2022-11-01,3795,78265.378,168
2022-11-01,3796,218562.717,795
2022-11-01,3797,115642.834,390
2022-11-01,3799,166514.636,624
2022-11-01,3802,1768.817,5
2022-11-01,3803,341958.517,728
2022-11-01,3804,412759.069,1002
2022-11-01,3805,2303265.148,6114
2022-11-01,3806,2011965.462,5258
2022-11-01,3807,272868.63,781
2022-11-01,3808,107970.097,363
2022-11-01,3809,1193220.181,2137
2022-11-01,3810,2220908.474,5369
2022-11-01,3812,109686.705,247
2022-11-01,3813,35537.954,105
2022-11-01,3814,111354.37700000001,264
2022-11-01,3815,132461.208,380
2022-11-01,3816,147340.665,362
2022-11-01,3818,780692.513,2022
2022-11-01,3820,832738.824,2025
2022-11-01,3821,177263.362,428
2022-11-01,3822,45426.999,118
2022-11-01,3823,135581.931,332
2022-11-01,3824,241339.85,593
2022-11-01,3825,894821.585,2331
2022-11-01,3831,104602.452,323
2022-11-01,3832,18510.45,46
2022-11-01,3833,17031.222,43
2022-11-01,3835,34584.836,53
2022-11-01,3840,722643.676,1642
2022-11-01,3842,206072.869,518
2022-11-01,3844,1826896.253,3052
2022-11-01,3847,134025.958,299
2022-11-01,3850,729238.483,1499
2022-11-01,3851,571759.96,1184
2022-11-01,3852,2023.549,3
2022-11-01,3854,85454.80500000001,193
2022-11-01,3856,74320.86,165
2022-11-01,3857,21271.461,59
2022-11-01,3858,239736.09900000002,481
2022-11-01,3859,64310.985,108
2022-11-01,3860,409257.611,935
2022-11-01,3862,241983.748,511
2022-11-01,3864,11345.952000000001,29
2022-11-01,3865,45008.924,92
2022-11-01,3869,113283.556,267
2022-11-01,3870,62550.871,209
2022-11-01,3871,139519.555,405
2022-11-01,3873,24091.273,55
2022-11-01,3874,51435.755,125
2022-11-01,3875,1249797.911,2567
2022-11-01,3878,131578.568,268
2022-11-01,3880,351716.449,746
2022-11-01,3882,100378.981,216
2022-11-01,3885,106476.181,288
2022-11-01,3886,37343.532,63
2022-11-01,3887,19310.771,41
2022-11-01,3888,248643.479,540
2022-11-01,3889,15822.56,33
2022-11-01,3890,17407.828,36
2022-11-01,3891,3666.013,17
2022-11-01,3892,93226.125,251
2022-11-01,3893,2159.647,4
2022-11-01,3895,10014.773,22
2022-11-01,3896,22728.802,54
2022-11-01,3898,35372.97,70
2022-11-01,3900,9296.126,23
2022-11-01,3902,30787.41,70
2022-11-01,3903,57995.904,137
2022-11-01,3904,170616.603,356
2022-11-01,3909,582284.722,1316
2022-11-01,3912,983.065,5
2022-11-01,3922,909243.006,1805
2022-11-01,3923,76912.616,169
2022-11-01,3925,432193.753,749
2022-11-01,3945,85527.955,188
2022-11-01,3946,26797.039,57
2022-11-01,3950,241959.815,667
2022-11-01,3951,71151.573,163
2022-11-01,3953,413153.779,997
2022-11-01,3954,23289.759000000002,62
2022-11-01,3956,318416.845,703
2022-11-01,3957,22063.21,51
2022-11-01,3958,13402.127,31
2022-11-01,3959,144385.364,322
2022-11-01,3960,189384.73500000002,502
2022-11-01,3962,51948.769,176
2022-11-01,3964,9389.024,30
2022-11-01,3965,26783.998,54
2022-11-01,3966,40475.792,86
2022-11-01,3967,11812.028,24
2022-11-01,3971,244388.174,601
2022-11-01,3975,1005312.279,2401
2022-11-01,3976,939504.982,2503
2022-11-01,3977,4938754.11,11018
2022-11-01,3978,3341152.648,5645
2022-11-01,3979,28556.32,53
2022-11-01,3980,166851.306,476
2022-11-01,3981,299097.961,660
2022-11-01,3984,548068.447,1149
2022-11-01,3987,82242.471,227
2022-11-01,3988,64531.6,176
2022-11-01,3990,7162.535,18
2022-11-01,3991,35288.089,80
2022-11-01,3992,115476.691,226
2022-11-01,3995,887536.915,1824
2022-11-01,3996,555153.398,1178
2022-12-01,3064,1165681.207,1324
2022-12-01,3074,1042499.151,1406
2022-12-01,3075,690036.415,1366
2022-12-01,3076,1506734.619,2614
2022-12-01,3082,1001439.564,2173
2022-12-01,3083,904906.398,1793
2022-12-01,3085,101706.435,237
2022-12-01,3087,253036.625,590
2022-12-01,3088,828796.906,1913
2022-12-01,3089,485921.69,1061
2022-12-01,3090,133678.487,219
2022-12-01,3091,101578.74,194
2022-12-01,3093,124835.788,277
2022-12-01,3094,232900.416,604
2022-12-01,3095,863641.967,2090
2022-12-01,3096,73182.492,172
2022-12-01,3097,82158.827,180
2022-12-01,3099,208132.207,487
2022-12-01,3106,8156.45,17
2022-12-01,3111,71706.972,123
2022-12-01,3113,320372.173,770
2022-12-01,3114,145396.311,327
2022-12-01,3115,161050.684,349
2022-12-01,3116,523750.977,1021
2022-12-01,3132,2733.123,3
2022-12-01,3133,10575.938,34
2022-12-01,3134,1091224.039,2278
2022-12-01,3135,635429.115,1442
2022-12-01,3136,1498494.726,3360
2022-12-01,3137,741328.786,1270
2022-12-01,3138,762113.828,1903
2022-12-01,3139,684313.793,1424
2022-12-01,3140,686353.818,1474
2022-12-01,3152,1329137.93,2708
2022-12-01,3153,1322955.862,1881
2022-12-01,3154,141522.953,361
2022-12-01,3155,826255.232,1814
2022-12-01,3156,1647581.614,3588
2022-12-01,3158,192187.815,471
2022-12-01,3159,68385.79,197
2022-12-01,3160,253355.663,642
2022-12-01,3175,14017.637999999999,7
2022-12-01,3178,921948.609,2116
2022-12-01,3179,67869.372,169
2022-12-01,3180,460626.663,795
2022-12-01,3522,1025.769,3
2022-12-01,3607,28711.893,24
2022-12-01,3608,282759.48,504
2022-12-01,3612,3065.91,9
2022-12-01,3646,630.6669999999999,3
2022-12-01,3658,409731.833,852
2022-12-01,3659,70702.135,133
2022-12-01,3660,514346.407,986
2022-12-01,3663,36957.165,38
2022-12-01,3664,107986.651,207
2022-12-01,3665,28442.098,67
2022-12-01,3666,400771.218,838
2022-12-01,3669,94835.702,240
2022-12-01,3670,42927.029,116
2022-12-01,3672,858153.092,1607
2022-12-01,3673,153024.493,329
2022-12-01,3675,188839.786,396
2022-12-01,3677,1482028.389,2521
2022-12-01,3678,731208.629,1352
2022-12-01,3682,57118.212,116
2022-12-01,3683,139009.134,318
2022-12-01,3685,342390.446,561
2022-12-01,3687,87929.657,199
2022-12-01,3688,121993.755,253
2022-12-01,3690,2704327.552,4440
2022-12-01,3691,1259147.18,1956
2022-12-01,3695,35955.706,80
2022-12-01,3697,56839.612,127
2022-12-01,3698,101727.718,233
2022-12-01,3699,78264.053,148
2022-12-01,3700,139628.358,264
2022-12-01,3701,127774.762,237
2022-12-01,3704,1647.08,4
2022-12-01,3705,25288.35,48
2022-12-01,3707,167728.702,344
2022-12-01,3708,6037.612999999999,14
2022-12-01,3709,26580.181,57
2022-12-01,3711,44421.387,107
2022-12-01,3712,34952.187,44
2022-12-01,3713,86296.994,176
2022-12-01,3714,248768.537,560
2022-12-01,3715,26714.02,58
2022-12-01,3717,275319.023,582
2022-12-01,3718,6748.425,14
2022-12-01,3719,35492.668,87
2022-12-01,3720,84892.276,150
2022-12-01,3722,679302.13,1021
2022-12-01,3723,311641.888,576
2022-12-01,3725,50843.611,104
2022-12-01,3726,38846.033,87
2022-12-01,3727,22680.461,54
2022-12-01,3728,1442.443,3
2022-12-01,3730,2745.5190000000002,6
2022-12-01,3732,55722.68,111
2022-12-01,3733,33267.142,43
2022-12-01,3735,57517.127,103
2022-12-01,3737,374740.096,667
2022-12-01,3738,15116.313,31
2022-12-01,3739,24034.89,37
2022-12-01,3740,90680.792,187
2022-12-01,3741,298903.97,575
2022-12-01,3744,50884.468,81
2022-12-01,3746,37426.463,87
2022-12-01,3747,446527.775,921
2022-12-01,3749,237060.007,483
2022-12-01,3750,2203102.033,2851
2022-12-01,3751,5153.749,9
2022-12-01,3752,1066921.158,2035
2022-12-01,3753,361282.858,511
2022-12-01,3754,2778123.933,4789
2022-12-01,3755,13171.848,24
2022-12-01,3756,949182.095,1714
2022-12-01,3757,496833.148,1051
2022-12-01,3758,133965.104,303
2022-12-01,3759,73503.781,148
2022-12-01,3760,18865.126,50
2022-12-01,3761,66387.668,169
2022-12-01,3762,6207.05,15
2022-12-01,3763,98185.425,227
2022-12-01,3764,594800.897,1112
2022-12-01,3765,231128.414,555
2022-12-01,3766,34017.924,86
2022-12-01,3767,17900.592,50
2022-12-01,3770,203951.253,380
2022-12-01,3775,256903.297,495
2022-12-01,3777,491126.847,1189
2022-12-01,3778,13135.966,29
2022-12-01,3779,64176.442,112
2022-12-01,3781,128536.033,351
2022-12-01,3782,265277.339,684
2022-12-01,3783,118629.577,258
2022-12-01,3785,658.108,1
2022-12-01,3786,39246.989,98
2022-12-01,3787,19539.718,47
2022-12-01,3788,35555.147,94
2022-12-01,3789,4376.922,13
2022-12-01,3791,48618.009,107
2022-12-01,3792,41548.886,90
2022-12-01,3793,154371.948,354
2022-12-01,3795,95909.49,168
2022-12-01,3796,316474.895,799
2022-12-01,3797,176135.371,388
2022-12-01,3799,247685.757,631
2022-12-01,3802,2838.006,6
2022-12-01,3803,467384.379,730
2022-12-01,3804,570106.884,1007
2022-12-01,3805,3034548.3,6134
2022-12-01,3806,2780421.461,5311
2022-12-01,3807,380865.981,791
2022-12-01,3808,162766.938,369
2022-12-01,3809,1616665.584,2161
2022-12-01,3810,3052669.837,5418
2022-12-01,3812,147246.132,251
2022-12-01,3813,50700.194,105
2022-12-01,3814,142571.676,266
2022-12-01,3815,177332.454,381
2022-12-01,3816,223563.203,368
2022-12-01,3818,1081624.814,2034
2022-12-01,3820,1126058.212,2036
2022-12-01,3821,239566.222,430
2022-12-01,3822,57363.434,118
2022-12-01,3823,171776.031,335
2022-12-01,3824,309383.433,599
2022-12-01,3825,1106536.251,2357
2022-12-01,3831,149179.953,323
2022-12-01,3832,27018.728,46
2022-12-01,3833,24655.712,42
2022-12-01,3835,45213.15,55
2022-12-01,3840,939262.365,1655
2022-12-01,3842,248343.843,520
2022-12-01,3844,2094308.616,3084
2022-12-01,3847,147308.093,299
2022-12-01,3850,785425.949,1511
2022-12-01,3851,614905.736,1193
2022-12-01,3852,2289.516,3
2022-12-01,3854,97222.294,195
2022-12-01,3856,73834.525,163
2022-12-01,3857,21863.841,59
2022-12-01,3858,238330.387,486
2022-12-01,3859,66781.752,113
2022-12-01,3860,419746.501,943
2022-12-01,3862,250361.989,514
2022-12-01,3864,12778.259,29
2022-12-01,3865,46756.207,91
2022-12-01,3869,141585.788,270
2022-12-01,3870,79214.56,210
2022-12-01,3871,181635.731,407
2022-12-01,3873,28075.079,55
2022-12-01,3874,63971.87,125
2022-12-01,3875,1356523.764,2589
2022-12-01,3878,143593.519,269
2022-12-01,3880,377829.069,754
2022-12-01,3882,107673.909,217
2022-12-01,3885,110302.02,294
2022-12-01,3886,39431.48,63
2022-12-01,3887,18739.526,41
2022-12-01,3888,247507.81,545
2022-12-01,3889,15081.518,35
2022-12-01,3890,18465.079,35
2022-12-01,3891,3484.341,17
2022-12-01,3892,92523.913,249
2022-12-01,3893,1801.5729999999999,4
2022-12-01,3895,9399.978,23
2022-12-01,3896,20808.981,54
2022-12-01,3898,35300.115,70
2022-12-01,3900,9811.172,22
2022-12-01,3902,31829.912,71
2022-12-01,3903,62213.533,137
2022-12-01,3904,184519.686,359
2022-12-01,3909,615343.128,1327
2022-12-01,3912,1306.955,5
2022-12-01,3922,1146966.89,1813
2022-12-01,3923,106377.836,167
2022-12-01,3925,534708.316,753
2022-12-01,3945,107382.682,190
2022-12-01,3946,32518.165,57
2022-12-01,3950,315412.69299999997,672
2022-12-01,3951,89592.18,163
2022-12-01,3953,521041.08,1008
2022-12-01,3954,29182.079,62
2022-12-01,3956,382846.28,711
2022-12-01,3957,26382.339,53
2022-12-01,3958,16750.986,33
2022-12-01,3959,171632.106,322
2022-12-01,3960,232399.353,506
2022-12-01,3962,68678.379,177
2022-12-01,3964,11510.405,30
2022-12-01,3965,31308.392,54
2022-12-01,3966,50070.523,87
2022-12-01,3967,14849.494999999999,23
2022-12-01,3971,310061.792,609
2022-12-01,3975,1278359.939,2365
2022-12-01,3976,1191604.05,2503
2022-12-01,3977,6486949.035,11076
2022-12-01,3978,4450209.827,5739
2022-12-01,3979,33615.704,50
2022-12-01,3980,226642.389,479
2022-12-01,3981,391944.579,660
2022-12-01,3984,668106.417,1165
2022-12-01,3987,101680.14,228
2022-12-01,3988,81034.397,174
2022-12-01,3990,8707.99,18
2022-12-01,3991,44756.095,81
2022-12-01,3992,136123.266,226
